,ResultId,RaceId,Year,GP,CircuitId,DriverId,ConstructorId,Constructor Name,Driver Name,Circuit,Final position,DNF,Fastest Lap Rank,Grid position,Average pace,Q1,Q2,Q3,Qualifying position,Victories,Drivers points,Constructors points,Constructors victories,Start from Pitlane,Total gained/lost positions,Index DNF/Driver,Index DNF/Constructor,Average Lost laps,Circuit Speed,Result_Race-1,Result_Race-2,Result_Race-3,Result_Race-4,Result_Race-5
1231,24752.0,1037,2020,7,13,846,1,McLaren,Norris,spa,7.0,0.0,11,10.0,115739.43181818182,1:43.514,1:42.722,1:42.657,10.0,0,6.5,10.333333333333334,0,0,-2.0,0.11764705882352941,0.17647058823529413,0.3333333333333333,224.0,10.0,9.0,5.0,13.0,5.0
1276,24753.0,1037,2020,7,13,842,213,AlphaTauri,Gasly,spa,8.0,0.0,3,12.0,115821.18181818182,1:43.262,1:42.745,\N,12.0,0,2.3333333333333335,2.6666666666666665,0,0,-12.0,0.35294117647058826,0.23529411764705882,0.3333333333333333,224.0,9.0,11.0,7.0,20.0,15.0
1291,24754.0,1037,2020,7,13,840,211,Racing Point,Stroll,spa,9.0,0.0,13,9.0,115940.09090909091,1:43.265,1:42.491,1:42.603,9.0,0,6.666666666666667,10.5,0,0,-7.0,0.625,0.35294117647058826,0.16666666666666666,224.0,4.0,6.0,9.0,4.0,7.0
1290,24755.0,1037,2020,7,13,815,211,Racing Point,Pérez,spa,10.0,0.0,9,8.0,115953.18181818182,1:43.349,1:42.670,1:42.532,8.0,0,5.333333333333333,10.5,0,0,7.0,0.13333333333333333,0.35294117647058826,0.3333333333333333,224.0,5.0,7.0,6.0,6.0,7.0
1277,24756.0,1037,2020,7,13,826,213,AlphaTauri,Kvyat,spa,11.0,0.0,15,11.0,116340.02272727272,1:43.267,1:42.730,\N,11.0,0,0.3333333333333333,2.6666666666666665,0,0,16.0,0.11764705882352941,0.23529411764705882,0.5,224.0,12.0,10.0,18.0,12.0,10.0
1214,24757.0,1037,2020,7,13,8,51,Alfa Romeo,Räikkönen,spa,12.0,0.0,14,16.0,116369.65909090909,1:43.743,\N,\N,16.0,0,0.0,0.3333333333333333,0,0,19.0,0.11764705882352941,0.23529411764705882,0.8333333333333334,224.0,14.0,15.0,17.0,15.0,11.0
1206,24758.0,1037,2020,7,13,20,6,Ferrari,Vettel,spa,13.0,0.0,16,14.0,116401.25,1:43.567,1:43.261,\N,14.0,0,2.6666666666666665,10.166666666666666,0,0,-7.0,0.23529411764705882,0.35294117647058826,0.3333333333333333,224.0,7.0,12.0,10.0,6.0,20.0
1207,24759.0,1037,2020,7,13,844,6,Ferrari,Leclerc,spa,14.0,0.0,4,13.0,116447.29545454546,1:43.656,1:42.996,\N,13.0,0,7.5,10.166666666666666,0,0,-11.0,0.47058823529411764,0.35294117647058826,0.16666666666666666,224.0,20.0,4.0,3.0,11.0,19.0
1315,24760.0,1037,2020,7,13,154,210,Haas F1 Team,Grosjean,spa,15.0,0.0,17,17.0,116489.86363636363,1:43.838,\N,\N,17.0,0,0.0,0.16666666666666666,0,0,8.0,0.4,0.5294117647058824,0.8333333333333334,224.0,19.0,16.0,16.0,16.0,13.0
1249,24761.0,1037,2020,7,13,849,3,Williams,Latifi,spa,16.0,0.0,6,19.0,116512.63636363637,1:44.138,\N,\N,19.0,0,0.0,0.0,0,0,9.0,0.35294117647058826,0.4117647058823529,1.6666666666666667,224.0,18.0,19.0,15.0,19.0,17.0
1314,24762.0,1037,2020,7,13,825,210,Haas F1 Team,Magnussen,spa,17.0,0.0,7,20.0,116688.65909090909,1:44.314,\N,\N,20.0,0,0.16666666666666666,0.16666666666666666,0,0,6.0,0.7058823529411765,0.5294117647058824,0.5,224.0,15.0,20.0,19.0,10.0,12.0
1215,24763.0,1037,2020,7,13,841,51,Alfa Romeo,Giovinazzi,spa,18.0,1.0,19,18.0,113728.0,1:43.950,\N,\N,18.0,0,0.3333333333333333,0.3333333333333333,0,0,23.0,0.35294117647058826,0.23529411764705882,0.6666666666666666,224.0,16.0,17.0,14.0,17.0,14.0
1248,24764.0,1037,2020,7,13,847,3,Williams,Russell,spa,19.0,1.0,18,15.0,113975.33333333333,1:43.630,1:43.468,\N,15.0,0,0.0,0.0,0,0,-3.0,0.47058823529411764,0.4117647058823529,0.8333333333333334,224.0,17.0,18.0,12.0,18.0,16.0
1230,24765.0,1037,2020,7,13,832,1,McLaren,Sainz,spa,20.0,0.0,0,7.0,,1:43.322,1:42.478,1:42.438,7.0,0,3.8333333333333335,10.333333333333334,0,0,-9.0,0.23529411764705882,0.17647058823529413,0.5,224.0,6.0,13.0,13.0,9.0,9.0
1394,24766.0,1038,2020,8,14,842,213,AlphaTauri,Gasly,monza,1.0,0.0,6,10.0,121246.3396226415,1:20.145,1:19.909,1:20.177,10.0,1,2.5714285714285716,2.857142857142857,1,0,-8.0,0.7058823529411765,0.47058823529411764,0.2857142857142857,241.0,8.0,9.0,11.0,7.0,20.0
1348,24767.0,1038,2020,8,14,832,1,McLaren,Sainz,monza,2.0,0.0,2,3.0,121254.16981132075,1:20.099,1:19.705,1:19.695,3.0,0,3.2857142857142856,9.714285714285714,0,0,-22.0,0.47058823529411764,0.35294117647058826,0.42857142857142855,241.0,20.0,6.0,13.0,13.0,9.0
1407,24768.0,1038,2020,8,14,840,211,Racing Point,Stroll,monza,3.0,0.0,3,8.0,121309.69811320755,1:20.400,1:19.924,1:20.049,8.0,0,6.0,9.428571428571429,0,0,-7.0,1.25,0.7058823529411765,0.14285714285714285,241.0,9.0,4.0,6.0,9.0,4.0
1349,24769.0,1038,2020,8,14,846,1,McLaren,Norris,monza,4.0,0.0,7,6.0,121359.54716981133,1:20.344,1:19.962,1:19.820,6.0,0,6.428571428571429,9.714285714285714,0,0,1.0,0.23529411764705882,0.35294117647058826,0.2857142857142857,241.0,7.0,10.0,9.0,5.0,13.0
1357,24770.0,1038,2020,8,14,822,131,Mercedes,Bottas,monza,5.0,0.0,5,2.0,121380.45283018867,1:19.786,1:18.952,1:18.956,2.0,1,15.285714285714286,37.714285714285715,6,0,-11.0,0.23529411764705882,0.11764705882352941,0.0,241.0,2.0,3.0,3.0,11.0,3.0
1384,24771.0,1038,2020,8,14,817,4,Renault,Ricciardo,monza,6.0,0.0,4,7.0,121404.6603773585,1:20.548,1:20.031,1:19.864,7.0,0,4.714285714285714,8.428571428571429,0,0,-9.0,0.23529411764705882,0.5882352941176471,0.42857142857142855,241.0,4.0,11.0,14.0,4.0,8.0
1356,24772.0,1038,2020,8,14,1,131,Mercedes,Hamilton,monza,7.0,0.0,1,1.0,121571.71698113208,1:19.514,1:19.092,1:18.887,1.0,5,22.428571428571427,37.714285714285715,6,0,1.0,0.0,0.11764705882352941,0.0,241.0,1.0,1.0,2.0,1.0,1.0
1385,24773.0,1038,2020,8,14,839,4,Renault,Ocon,monza,8.0,0.0,11,12.0,121599.0,1:20.747,1:20.234,\N,12.0,0,3.7142857142857144,8.428571428571429,0,0,5.0,0.9411764705882353,0.5882352941176471,0.2857142857142857,241.0,5.0,13.0,8.0,6.0,14.0
1395,24774.0,1038,2020,8,14,826,213,AlphaTauri,Kvyat,monza,9.0,0.0,10,11.0,121665.35849056604,1:20.307,1:20.169,\N,11.0,0,0.2857142857142857,2.857142857142857,1,0,16.0,0.23529411764705882,0.47058823529411764,0.42857142857142855,241.0,11.0,12.0,10.0,18.0,12.0
1406,24775.0,1038,2020,8,14,815,211,Racing Point,Pérez,monza,10.0,0.0,8,4.0,121684.52830188679,1:20.048,1:19.718,1:19.720,4.0,0,4.714285714285714,9.428571428571429,0,0,5.0,0.26666666666666666,0.7058823529411765,0.2857142857142857,241.0,10.0,5.0,7.0,6.0,6.0
1367,24776.0,1038,2020,8,14,849,3,Williams,Latifi,monza,11.0,0.0,16,20.0,121866.64150943396,1:21.717,\N,\N,20.0,0,0.0,0.0,0,0,12.0,0.7058823529411765,0.8235294117647058,1.4285714285714286,241.0,16.0,18.0,19.0,15.0,19.0
1435,24777.0,1038,2020,8,14,154,210,Haas F1 Team,Grosjean,monza,12.0,0.0,12,16.0,121909.81132075471,1:21.139,\N,\N,16.0,0,0.0,0.14285714285714285,0,0,10.0,0.8,1.0588235294117647,0.7142857142857143,241.0,15.0,19.0,16.0,16.0,16.0
1334,24778.0,1038,2020,8,14,8,51,Alfa Romeo,Räikkönen,monza,13.0,0.0,13,14.0,121931.47169811321,1:21.010,1:20.926,\N,14.0,0,0.0,0.2857142857142857,0,0,23.0,0.23529411764705882,0.47058823529411764,0.7142857142857143,241.0,12.0,14.0,15.0,17.0,15.0
1366,24779.0,1038,2020,8,14,847,3,Williams,Russell,monza,14.0,0.0,9,19.0,121936.77358490566,1:21.587,\N,\N,19.0,0,0.0,0.0,0,0,-7.0,0.9411764705882353,0.8235294117647058,0.7142857142857143,241.0,19.0,17.0,18.0,12.0,18.0
1377,24780.0,1038,2020,8,14,848,9,Red Bull,Albon,monza,15.0,0.0,15,9.0,121954.50943396226,1:21.104,1:20.064,1:20.090,9.0,0,6.857142857142857,22.571428571428573,1,0,6.0,0.23529411764705882,0.7058823529411765,0.14285714285714285,241.0,6.0,8.0,5.0,8.0,5.0
1335,24781.0,1038,2020,8,14,841,51,Alfa Romeo,Giovinazzi,monza,16.0,0.0,14,18.0,122287.83018867925,1:21.206,\N,\N,18.0,0,0.2857142857142857,0.2857142857142857,0,0,23.0,0.7058823529411765,0.47058823529411764,0.5714285714285714,241.0,18.0,16.0,17.0,14.0,17.0
1376,24782.0,1038,2020,8,14,830,9,Red Bull,Verstappen,monza,17.0,1.0,17,5.0,149980.5,1:20.193,1:19.780,1:19.795,5.0,1,15.714285714285714,22.571428571428573,1,0,-9.0,1.1764705882352942,0.7058823529411765,0.0,241.0,3.0,2.0,1.0,2.0,2.0
1327,24783.0,1038,2020,8,14,844,6,Ferrari,Leclerc,monza,18.0,1.0,19,13.0,92507.73913043478,1:20.443,1:20.273,\N,13.0,0,6.428571428571429,8.714285714285714,0,0,-12.0,0.9411764705882353,0.7058823529411765,0.14285714285714285,241.0,14.0,20.0,4.0,3.0,11.0
1434,24784.0,1038,2020,8,14,825,210,Haas F1 Team,Magnussen,monza,19.0,1.0,18,15.0,89167.76470588235,1:20.869,1:21.573,\N,15.0,0,0.14285714285714285,0.14285714285714285,0,0,9.0,1.411764705882353,1.0588235294117647,0.42857142857142855,241.0,17.0,15.0,20.0,19.0,10.0
1326,24785.0,1038,2020,8,14,20,6,Ferrari,Vettel,monza,20.0,1.0,20,17.0,98141.66666666667,1:21.151,\N,\N,17.0,0,2.2857142857142856,8.714285714285714,0,0,-6.0,0.47058823529411764,0.7058823529411765,0.2857142857142857,241.0,13.0,7.0,12.0,10.0,6.0
2166,24786.0,1039,2020,9,76,1,131,Mercedes,Hamilton,mugello,1.0,0.0,1,1.0,141950.16949152542,1:15.778,1:15.309,1:15.144,1.0,6,20.5,35.125,7,0,-5.0,0.0,0.23529411764705882,0.0,232.0,7.0,1.0,1.0,2.0,1.0
2167,24787.0,1039,2020,9,76,822,131,Mercedes,Bottas,mugello,2.0,0.0,2,2.0,142032.88135593222,1:15.749,1:15.322,1:15.203,2.0,1,14.625,35.125,7,0,-14.0,0.47058823529411764,0.23529411764705882,0.0,232.0,5.0,2.0,3.0,3.0,11.0
2171,24788.0,1039,2020,9,76,848,9,Red Bull,Albon,mugello,3.0,0.0,3,4.0,142086.84745762713,1:16.527,1:15.914,1:15.954,4.0,0,6.0,19.75,1,0,0.0,0.47058823529411764,1.411764705882353,0.125,232.0,15.0,6.0,8.0,5.0,8.0
2172,24789.0,1039,2020,9,76,817,4,Renault,Ricciardo,mugello,4.0,0.0,4,8.0,142126.7288135593,1:16.981,1:16.243,1:16.543,8.0,0,5.125,8.875,0,0,-8.0,0.47058823529411764,1.1764705882352942,0.375,232.0,6.0,4.0,11.0,14.0,4.0
2176,24790.0,1039,2020,9,76,815,211,Racing Point,Pérez,mugello,5.0,0.0,5,7.0,142215.42372881356,1:16.596,1:16.489,1:16.311,6.0,0,4.25,10.25,0,0,-1.0,0.5333333333333333,1.411764705882353,0.25,232.0,10.0,10.0,5.0,7.0,6.0
2165,24791.0,1039,2020,9,76,846,1,McLaren,Norris,mugello,6.0,0.0,7,11.0,142270.22033898305,1:16.895,1:16.640,\N,11.0,0,7.125,12.25,0,0,3.0,0.47058823529411764,0.7058823529411765,0.25,232.0,4.0,7.0,10.0,9.0,5.0
2175,24792.0,1039,2020,9,76,826,213,AlphaTauri,Kvyat,mugello,7.0,0.0,10,12.0,142318.91525423728,1:16.928,1:16.854,\N,12.0,0,0.5,5.875,1,0,18.0,0.47058823529411764,0.9411764705882353,0.375,232.0,9.0,11.0,12.0,10.0,18.0
2161,24793.0,1039,2020,9,76,844,6,Ferrari,Leclerc,mugello,8.0,0.0,9,5.0,142430.59322033898,1:16.698,1:16.324,1:16.270,5.0,0,5.625,7.625,0,0,-17.0,1.8823529411764706,1.411764705882353,0.125,232.0,18.0,14.0,20.0,4.0,3.0
2162,24794.0,1039,2020,9,76,8,51,Alfa Romeo,Räikkönen,mugello,9.0,0.0,6,13.0,142370.0,1:17.059,1:16.854,\N,13.0,0,0.0,0.25,0,0,24.0,0.47058823529411764,0.9411764705882353,0.625,232.0,13.0,12.0,14.0,15.0,17.0
2160,24795.0,1039,2020,9,76,20,6,Ferrari,Vettel,mugello,10.0,0.0,8,14.0,142458.35593220338,1:17.072,1:16.858,\N,14.0,0,2.0,7.625,0,0,-9.0,0.9411764705882353,1.411764705882353,0.25,232.0,20.0,13.0,7.0,12.0,10.0
2168,24796.0,1039,2020,9,76,847,3,Williams,Russell,mugello,11.0,0.0,11,18.0,142499.38983050847,1:17.232,\N,\N,18.0,0,0.0,0.0,0,0,-2.0,1.8823529411764706,1.6470588235294117,0.625,232.0,14.0,19.0,17.0,18.0,12.0
2179,24797.0,1039,2020,9,76,154,210,Haas F1 Team,Grosjean,mugello,12.0,0.0,13,15.0,142662.64406779662,1:17.069,1:17.254,\N,15.0,0,0.0,0.125,0,0,14.0,1.6,2.1176470588235294,0.625,232.0,12.0,15.0,19.0,16.0,16.0
2177,24798.0,1039,2020,9,76,840,211,Racing Point,Stroll,mugello,13.0,1.0,12,6.0,130779.71428571429,1:16.701,1:16.271,1:16.356,7.0,0,7.125,10.25,0,0,-2.0,2.5,1.411764705882353,0.125,232.0,3.0,9.0,4.0,6.0,9.0
2173,24799.0,1039,2020,9,76,839,4,Renault,Ocon,mugello,14.0,1.0,15,10.0,134154.42857142858,1:16.825,1:16.297,\N,10.0,0,3.75,8.875,0,0,9.0,1.8823529411764706,1.1764705882352942,0.25,232.0,8.0,5.0,13.0,8.0,6.0
2169,24800.0,1039,2020,9,76,849,3,Williams,Latifi,mugello,15.0,1.0,14,19.0,134828.5,1:17.320,\N,\N,19.0,0,0.0,0.0,0,0,21.0,1.411764705882353,1.6470588235294117,1.25,232.0,11.0,16.0,18.0,19.0,15.0
2178,24801.0,1039,2020,9,76,825,210,Haas F1 Team,Magnussen,mugello,16.0,1.0,17,20.0,135314.6,1:17.348,\N,\N,20.0,0,0.125,0.125,0,0,5.0,2.823529411764706,2.1176470588235294,0.375,232.0,19.0,17.0,15.0,20.0,19.0
2163,24802.0,1039,2020,9,76,841,51,Alfa Romeo,Giovinazzi,mugello,17.0,1.0,16,17.0,135709.2,1:17.220,\N,\N,17.0,0,0.25,0.25,0,0,25.0,1.411764705882353,0.9411764705882353,0.5,232.0,16.0,18.0,16.0,17.0,14.0
2164,24803.0,1039,2020,9,76,832,1,McLaren,Sainz,mugello,18.0,1.0,18,9.0,135890.8,1:16.993,1:16.522,1:17.870,9.0,0,5.125,12.25,0,0,-21.0,0.9411764705882353,0.7058823529411765,0.375,232.0,2.0,20.0,6.0,13.0,13.0
2170,24804.0,1039,2020,9,76,830,9,Red Bull,Verstappen,mugello,19.0,1.0,0,3.0,,1:16.335,1:15.471,1:15.509,3.0,1,13.75,19.75,1,0,-21.0,2.3529411764705883,1.411764705882353,0.0,232.0,17.0,3.0,2.0,1.0,2.0
2174,24805.0,1039,2020,9,76,842,213,AlphaTauri,Gasly,mugello,20.0,1.0,0,16.0,,1:17.125,\N,\N,16.0,1,5.375,5.875,1,0,1.0,1.411764705882353,0.9411764705882353,0.25,232.0,1.0,8.0,9.0,11.0,7.0
315,24806.0,1040,2020,10,71,822,131,Mercedes,Bottas,sochi,1.0,0.0,1,3.0,106421.96226415095,1:32.656,1:32.405,1:31.956,3.0,2,15.0,36.111111111111114,8,0,-14.0,0.11764705882352941,0.058823529411764705,0.0,211.0,2.0,5.0,2.0,3.0,3.0
330,24807.0,1040,2020,10,71,830,9,Red Bull,Verstappen,sochi,2.0,0.0,3,2.0,106567.7924528302,1:33.630,1:33.157,1:31.867,2.0,1,12.222222222222221,19.22222222222222,1,0,-37.0,0.5882352941176471,0.35294117647058826,0.0,211.0,19.0,17.0,3.0,2.0,1.0
314,24808.0,1040,2020,10,71,1,131,Mercedes,Hamilton,sochi,3.0,0.0,7,1.0,106850.81132075471,1:32.983,1:32.835,1:31.304,1.0,6,21.11111111111111,36.111111111111114,8,0,-5.0,0.0,0.058823529411764705,0.0,211.0,1.0,7.0,1.0,1.0,2.0
354,24809.0,1040,2020,10,71,815,211,Racing Point,Pérez,sochi,4.0,0.0,8,4.0,106998.52830188679,1:33.704,1:33.038,1:32.317,4.0,0,4.888888888888889,10.222222222222221,0,0,1.0,0.13333333333333333,0.35294117647058826,0.2222222222222222,211.0,5.0,10.0,10.0,5.0,7.0
336,24810.0,1040,2020,10,71,817,4,Renault,Ricciardo,sochi,5.0,0.0,6,5.0,107309.98113207547,1:33.650,1:32.218,1:32.364,5.0,0,5.888888888888889,9.222222222222221,0,0,-4.0,0.11764705882352941,0.29411764705882354,0.3333333333333333,211.0,4.0,6.0,4.0,11.0,14.0
287,24811.0,1040,2020,10,71,844,6,Ferrari,Leclerc,sochi,6.0,0.0,11,10.0,107595.28301886792,1:34.071,1:33.239,\N,11.0,0,5.444444444444445,7.333333333333333,0,0,-20.0,0.47058823529411764,0.35294117647058826,0.1111111111111111,211.0,8.0,18.0,14.0,20.0,4.0
337,24812.0,1040,2020,10,71,839,4,Renault,Ocon,sochi,7.0,0.0,13,7.0,107705.09433962264,1:33.557,1:33.196,1:32.624,7.0,0,3.3333333333333335,9.222222222222221,0,0,5.0,0.47058823529411764,0.29411764705882354,0.2222222222222222,211.0,14.0,8.0,5.0,13.0,8.0
345,24813.0,1040,2020,10,71,826,213,AlphaTauri,Kvyat,sochi,8.0,0.0,12,11.0,107718.94339622642,1:33.511,1:33.249,\N,12.0,0,1.1111111111111112,5.888888888888889,1,0,23.0,0.11764705882352941,0.23529411764705882,0.3333333333333333,211.0,7.0,9.0,11.0,12.0,10.0
344,24814.0,1040,2020,10,71,842,213,AlphaTauri,Gasly,sochi,9.0,0.0,2,9.0,108115.6603773585,1:33.734,1:33.139,1:33.000,9.0,1,4.777777777777778,5.888888888888889,1,0,-3.0,0.35294117647058826,0.23529411764705882,0.2222222222222222,211.0,20.0,1.0,8.0,9.0,11.0
331,24815.0,1040,2020,10,71,848,9,Red Bull,Albon,sochi,10.0,0.0,9,15.0,108174.03773584905,1:33.919,1:33.153,1:33.008,10.0,0,7.0,19.22222222222222,1,0,1.0,0.11764705882352941,0.35294117647058826,0.1111111111111111,211.0,3.0,15.0,6.0,8.0,5.0
293,24816.0,1040,2020,10,71,841,51,Alfa Romeo,Giovinazzi,sochi,11.0,0.0,16,17.0,108702.09615384616,1:34.594,\N,\N,17.0,0,0.2222222222222222,0.4444444444444444,0,0,25.0,0.35294117647058826,0.23529411764705882,0.4444444444444444,211.0,17.0,16.0,18.0,16.0,17.0
376,24817.0,1040,2020,10,71,825,210,Haas F1 Team,Magnussen,sochi,12.0,0.0,17,18.0,108738.82692307692,1:34.681,\N,\N,18.0,0,0.1111111111111111,0.1111111111111111,0,0,9.0,0.7058823529411765,0.5294117647058824,0.3333333333333333,211.0,16.0,19.0,17.0,15.0,20.0
286,24818.0,1040,2020,10,71,20,6,Ferrari,Vettel,sochi,13.0,0.0,14,14.0,108758.98076923077,1:34.134,1:33.609,\N,15.0,0,1.8888888888888888,7.333333333333333,0,0,-5.0,0.23529411764705882,0.35294117647058826,0.2222222222222222,211.0,10.0,20.0,13.0,7.0,12.0
292,24819.0,1040,2020,10,71,8,51,Alfa Romeo,Räikkönen,sochi,14.0,0.0,10,19.0,108775.75,1:35.267,\N,\N,20.0,0,0.2222222222222222,0.4444444444444444,0,0,28.0,0.11764705882352941,0.23529411764705882,0.5555555555555556,211.0,9.0,13.0,12.0,14.0,15.0
307,24820.0,1040,2020,10,71,846,1,McLaren,Norris,sochi,15.0,0.0,5,8.0,108964.92307692308,1:33.804,1:33.081,1:32.847,8.0,0,7.222222222222222,11.777777777777779,0,0,8.0,0.11764705882352941,0.17647058823529413,0.2222222222222222,211.0,6.0,4.0,7.0,10.0,9.0
321,24821.0,1040,2020,10,71,849,3,Williams,Latifi,sochi,16.0,0.0,18,20.0,109497.44230769231,1:35.066,\N,\N,19.0,0,0.0,0.0,0,0,25.0,0.35294117647058826,0.4117647058823529,1.1111111111111112,211.0,15.0,11.0,16.0,18.0,19.0
377,24822.0,1040,2020,10,71,154,210,Haas F1 Team,Grosjean,sochi,17.0,0.0,15,16.0,109517.46153846153,1:34.592,\N,\N,16.0,0,0.0,0.1111111111111111,0,0,17.0,0.4,0.5294117647058824,0.5555555555555556,211.0,12.0,12.0,15.0,19.0,16.0
320,24823.0,1040,2020,10,71,847,3,Williams,Russell,sochi,18.0,0.0,4,13.0,110042.21153846153,1:34.020,1:33.583,\N,14.0,0,0.0,0.0,0,0,5.0,0.47058823529411764,0.4117647058823529,0.5555555555555556,211.0,11.0,14.0,19.0,17.0,18.0
306,24824.0,1040,2020,10,71,832,1,McLaren,Sainz,sochi,19.0,1.0,0,6.0,,1:33.967,1:32.757,1:32.550,6.0,0,4.555555555555555,11.777777777777779,0,0,-30.0,0.23529411764705882,0.17647058823529413,0.3333333333333333,211.0,18.0,2.0,20.0,6.0,13.0
355,24825.0,1040,2020,10,71,840,211,Racing Point,Stroll,sochi,20.0,1.0,0,12.0,,1:33.852,1:33.364,\N,13.0,0,6.333333333333333,10.222222222222221,0,0,-9.0,0.625,0.35294117647058826,0.1111111111111111,211.0,13.0,3.0,9.0,4.0,6.0
2186,24826.0,1041,2020,11,20,1,131,Mercedes,Hamilton,nurburgring,1.0,0.0,2,2.0,95827.35,1:26.620,1:25.390,1:25.525,2.0,7,20.5,36.6,9,0,-7.0,0.0,0.14705882352941177,0.0,196.0,3.0,1.0,7.0,1.0,1.0
2190,24827.0,1041,2020,11,20,830,9,Red Bull,Verstappen,nurburgring,2.0,0.0,1,3.0,95901.85,1:26.319,1:25.467,1:25.562,3.0,1,12.8,19.2,1,0,-37.0,1.4705882352941178,0.8823529411764707,0.0,196.0,2.0,19.0,17.0,3.0,2.0
2192,24828.0,1041,2020,11,20,817,4,Renault,Ricciardo,nurburgring,3.0,0.0,3,6.0,96070.9,1:26.836,1:26.096,1:26.223,6.0,0,6.3,9.9,0,0,-4.0,0.29411764705882354,0.7352941176470589,0.3,196.0,5.0,4.0,6.0,4.0,11.0
2196,24829.0,1041,2020,11,20,815,211,Racing Point,Pérez,nurburgring,4.0,0.0,4,9.0,96095.18333333333,1:27.120,1:26.330,1:26.704,9.0,0,5.6,10.4,0,0,1.0,0.3333333333333333,0.8823529411764707,0.2,196.0,4.0,5.0,10.0,10.0,5.0
2184,24830.0,1041,2020,11,20,832,1,McLaren,Sainz,nurburgring,5.0,0.0,6,10.0,96192.43333333333,1:27.378,1:26.361,1:26.709,10.0,0,4.1,10.6,0,0,-43.0,0.5882352941176471,0.44117647058823534,0.3,196.0,19.0,18.0,2.0,20.0,6.0
2194,24831.0,1041,2020,11,20,842,213,AlphaTauri,Gasly,nurburgring,6.0,0.0,5,12.0,96206.78333333334,1:27.072,1:26.776,\N,12.0,1,4.5,5.9,1,0,-3.0,0.8823529411764707,0.5882352941176471,0.2,196.0,9.0,20.0,1.0,8.0,9.0
2181,24832.0,1041,2020,11,20,844,6,Ferrari,Leclerc,nurburgring,7.0,0.0,10,4.0,96340.91666666667,1:26.857,1:26.240,1:26.035,4.0,0,5.7,7.4,0,0,-16.0,1.1764705882352942,0.8823529411764707,0.1,196.0,6.0,8.0,18.0,14.0,20.0
2197,24833.0,1041,2020,11,20,807,211,Racing Point,Hülkenberg,nurburgring,8.0,0.0,11,20.0,96370.61666666667,1:28.021,\N,\N,20.0,0,0.6,10.4,0,0,-11.0,0.0,0.8823529411764707,0.0,196.0,7.0,20.0,12.0,15.0,9.0
2199,24834.0,1041,2020,11,20,154,210,Haas F1 Team,Grosjean,nurburgring,9.0,0.0,14,16.0,96478.7,1:27.552,\N,\N,16.0,0,0.0,0.1,0,0,16.0,1.0,1.3235294117647058,0.6,196.0,17.0,12.0,12.0,15.0,19.0
2183,24835.0,1041,2020,11,20,841,51,Alfa Romeo,Giovinazzi,nurburgring,10.0,0.0,12,14.0,96494.6,1:27.532,1:26.936,\N,14.0,0,0.2,0.4,0,0,31.0,0.8823529411764707,0.5882352941176471,0.5,196.0,11.0,17.0,16.0,18.0,16.0
2180,24836.0,1041,2020,11,20,20,6,Ferrari,Vettel,nurburgring,11.0,0.0,7,11.0,96507.51666666666,1:27.107,1:26.738,\N,11.0,0,1.7,7.4,0,0,-4.0,0.5882352941176471,0.8823529411764707,0.3,196.0,13.0,10.0,20.0,13.0,7.0
2182,24837.0,1041,2020,11,20,8,51,Alfa Romeo,Räikkönen,nurburgring,12.0,0.0,9,19.0,96518.61666666667,1:27.817,\N,\N,19.0,0,0.2,0.4,0,0,33.0,0.29411764705882354,0.5882352941176471,0.6,196.0,14.0,9.0,13.0,12.0,14.0
2198,24838.0,1041,2020,11,20,825,210,Haas F1 Team,Magnussen,nurburgring,13.0,0.0,8,15.0,96653.76666666666,1:27.231,1:27.125,\N,15.0,0,0.1,0.1,0,0,15.0,1.7647058823529413,1.3235294117647058,0.4,196.0,12.0,16.0,19.0,17.0,15.0
2189,24839.0,1041,2020,11,20,849,3,Williams,Latifi,nurburgring,14.0,0.0,13,18.0,96734.83333333333,1:27.812,\N,\N,18.0,0,0.0,0.0,0,0,29.0,0.8823529411764707,1.0294117647058822,1.1,196.0,16.0,15.0,11.0,16.0,18.0
2195,24840.0,1041,2020,11,20,826,213,AlphaTauri,Kvyat,nurburgring,15.0,0.0,16,13.0,96753.81666666667,1:27.285,1:26.848,\N,13.0,0,1.4,5.9,1,0,26.0,0.29411764705882354,0.5882352941176471,0.3,196.0,8.0,7.0,9.0,11.0,12.0
2185,24841.0,1041,2020,11,20,846,1,McLaren,Norris,nurburgring,16.0,1.0,17,8.0,94655.97619047618,1:26.829,1:26.316,1:26.458,8.0,0,6.5,10.6,0,0,1.0,0.29411764705882354,0.44117647058823534,0.3,196.0,15.0,6.0,4.0,7.0,10.0
2191,24842.0,1041,2020,11,20,848,9,Red Bull,Albon,nurburgring,17.0,1.0,18,5.0,95936.30434782608,1:27.126,1:26.285,1:26.047,5.0,0,6.4,19.2,1,0,6.0,0.29411764705882354,0.8823529411764707,0.1,196.0,10.0,3.0,15.0,6.0,8.0
2193,24843.0,1041,2020,11,20,839,4,Renault,Ocon,nurburgring,18.0,1.0,19,7.0,95924.59090909091,1:27.086,1:26.364,1:26.242,7.0,0,3.6,9.9,0,0,5.0,1.1764705882352942,0.7352941176470589,0.2,196.0,7.0,14.0,8.0,5.0,13.0
